,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
52,1629953824830,1629954446711,1629954926524,1629959696551,1629960923279,1629961466206,1629964933687,1629965577575,1629965950043
53,1630036169266,1630036834814,1630037202057,1630039674671,1630040062297,1630040443306,1630043106833,1630043608862,1630044071716
54,1630036170547,1630036835753,1630037202930,1630039675713,1630040063372,1630040445130,1630043108085,1630043610412,1630044073164
55,1630036192672,1630036851156,1630037225588,1630039696958,1630040087615,1630040469061,1630043136899,1630043632860,1630044101272
56,1630036195030,1630036853239,1630037227493,1630039698557,1630040089560,1630040470950,1630043139272,1630043635865,1630044103353
57,1629947746941,1629948541539,1629948861809,1629953562352,1629953920576,1629954305097,1629957390817,1629957880502,1629958451029
58,1629947747976,1629948542670,1629948863049,1629953563436,1629953921937,1629954306447,1629957392706,1629957881844,1629958452851
59,1629947781359,1629948565804,1629948889300,1629953589425,1629953952496,1629954333080,1629957418801,1629957909678,1629958479830
60,1629947785589,1629948568388,1629948891534,1629953592331,1629953955817,1629954336023,1629957421932,1629957913191,1629958483072
61,1630144409963,1630144801163,1630145162409,1630149332601,1630149780054,1630150298886,1630155520978,1630155969360,1630156595818
62,1630144411830,1630144801654,1630145163541,1630149333141,1630149780660,1630150299448,1630155521639,1630155970016,1630156596386
63,1630144438764,1630144826014,1630145189678,1630149364837,1630149806994,1630150326786,1630155553739,1630155996346,1630156634989
64,1630144443746,1630144829758,1630145197209,1630149369143,1630149819177,1630150336937,1630155562913,1630156005061,1630156640796
65,1630060965612,1630061349791,1630061804819,1630065897798,1630066734791,1630067349041,1630073774966,1630074244656,1630074822528
66,1630060966259,1630061350341,1630061805361,1630065898363,1630066735789,1630067351150,1630073775700,1630074245342,1630074823104
67,1630061004079,1630061384839,1630061838898,1630065934325,1630066768497,1630067382050,1630073810058,1630074278886,1630074853352
68,1630061010996,1630061388942,1630061843317,1630065941539,1630066772578,1630067386402,1630073814499,1630074282846,1630074856981
69,1630142943102,1630143387022,1630143791818,1630148940580,1630149333109,1630149808961,1630153509927,1630154087645,1630154638839
70,1630142944620,1630143389269,1630143792864,1630148941448,1630149335080,1630149810240,1630153511020,1630154088913,1630154640305
71,1630142984059,1630143439124,1630143821613,1630148981556,1630149375236,1630149851141,1630153553587,1630154127385,1630154690854
72,1630142987843,1630143443975,1630143824266,1630148983569,1630149378291,1630149853233,1630153557112,1630154130163,1630154693362
73,1630055679289,1630056147340,1630056581545,1630061431949,1630062014091,1630062686874,1630067061814,1630068074424,1630068854550
74,1630055680874,1630056149567,1630056583024,1630061434085,1630062015777,1630062688372,1630067063928,1630068077009,1630068856787
75,1630055718680,1630056184596,1630056613720,1630061471160,1630062060637,1630062723964,1630067110399,1630068127935,1630068897780
76,1630055721541,1630056187491,1630056616189,1630061475702,1630062068785,1630062727850,1630067113504,1630068131412,1630068900680
77,1630123720942,1630124102775,1630124570383,1630127943575,1630128426224,1630128837721,1630132645808,1630133197443,1630133872284
78,1630123722726,1630124103975,1630124572124,1630127944895,1630128430894,1630128838989,1630132647797,1630133199144,1630133873197
79,1630123754860,1630124135223,1630124598962,1630127974589,1630128460540,1630128870162,1630132681831,1630133231791,1630133907867
80,1630123757165,1630124137889,1630124600773,1630127975981,1630128462163,1630128871445,1630132683395,1630133232983,1630133909012
81,1630316747680,1630317205982,1630317584166,1630323160308,1630324671215,1630325181927,1630329657361,1630330166350,1630330660387
82,1630316748871,1630317207019,1630317585308,1630323162114,1630324672723,1630325183779,1630329658262,1630330167376,1630330661261
83,1630316789329,1630317248180,1630317619484,1630323205833,1630324724870,1630325233852,1630329714286,1630330214014,1630330707675
84,1630316793617,1630317251917,1630317622399,1630323212162,1630324731983,1630325237028,1630329719973,1630330216777,1630330710309
85,1630645747069,1630646104115,1630646448262,1630651414648,1630651800915,1630652210636,1630656522389,1630657110302,1630657815344
86,1630645748225,1630646105246,1630646449230,1630651415849,1630651801999,1630652212011,1630656523539,1630657111465,1630657816494
